no,refer,ID,references,country,latitude,longitude,family,genus,specificEpithet
2670,gbif,2250303755,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1381-11,Malaysia,3.67166,114.633,Leucobryaceae,Leucobryum,
2671,gbif,2250303403,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1408-11,Malaysia,3.67166,114.633,Leucobryaceae,Leucobryum,
2672,gbif,2250303249,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1388-11,Japan,36.7674,137.469,Leucobryaceae,Leucobryum,
2673,gbif,2250303030,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1374-11,Indonesia,0.15592,113.965,Leucobryaceae,Leucobryum,
2674,gbif,2250302887,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1380-11,Japan,36.7674,137.469,Leucobryaceae,Leucobryum,
2675,gbif,2250302800,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1385-11,Indonesia,0.15592,113.965,Leucobryaceae,Leucobryum,
2676,gbif,2250302499,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1403-11,Japan,36.7674,137.469,Leucobryaceae,Leucobryum,
2677,gbif,2250302439,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1389-11,Indonesia,0.15592,113.965,Leucobryaceae,Leucobryum,
2678,gbif,2250302393,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1387-11,Japan,36.7674,137.469,Leucobryaceae,Leucobryum,
2679,gbif,2250302202,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1382-11,Japan,36.7674,137.469,Leucobryaceae,Leucobryum,
2680,gbif,2250302137,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1392-11,Japan,36.7674,137.469,Leucobryaceae,Leucobryum,
2681,gbif,2250301807,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1401-11,Taiwan,23.6978,120.961,Leucobryaceae,Leucobryum,
2682,gbif,2250301501,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1397-11,Indonesia,0.15592,113.965,Leucobryaceae,Leucobryum,
2683,gbif,2250300870,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1399-11,Japan,36.7674,137.469,Leucobryaceae,Leucobryum,
2684,gbif,2250300562,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1379-11,Japan,36.7674,137.469,Leucobryaceae,Leucobryum,
2685,gbif,2250299885,https://boldsystems.org/index.php/Public_RecordView?processid=GBVO1390-11,Taiwan,23.6978,120.961,Leucobryaceae,Leucobryum,
2686,gbif,2244453836,,Japan,36.6,137.3833333,Leucobryaceae,Leucobryum,juniperoideum
2687,gbif,2243323397,http://www.botanicalcollections.be/specimen/BR5040390446731V,Japan,26.587499,128.005555,Leucobryaceae,Leucobryum,bowringii
2688,gbif,2235379801,,Malaysia,4.083333,114.916667,Leucobryaceae,Leucobryum,sanctum
2689,gbif,2235379774,,Indonesia,-1.5,120.5,Leucobryaceae,Leucobryum,arfakianum
2690,gbif,2235379758,,Malaysia,4.0833,114.9167,Leucobryaceae,Leucobryum,sanctum
2691,gbif,2235379753,,Malaysia,4.0833,114.9167,Leucobryaceae,Leucobryum,javense
2692,gbif,2235379740,,Malaysia,4.083333,114.916667,Leucobryaceae,Leucobryum,bowringii
2693,gbif,2235379724,,Malaysia,4.083333,114.916667,Leucobryaceae,Leucobryum,novae-guineae
2694,gbif,2235379719,,Malaysia,4.0833,114.9167,Leucobryaceae,Leucobryum,sumatranum
2695,gbif,2235379718,,Indonesia,-2.25,121.75,Leucobryaceae,Leucobryum,aduncum
2696,gbif,2235379711,,Indonesia,-2.25,121.75,Leucobryaceae,Leucobryum,javense
2697,gbif,2235379689,,Indonesia,-2.25,121.75,Leucobryaceae,Leucobryum,javense
2698,gbif,2235379687,,Malaysia,,,Leucobryaceae,Leucobryum,sanctum
2699,gbif,2235379681,,Indonesia,-5.416667,102.25,Leucobryaceae,Leucobryum,sanctum
2700,gbif,2235379672,,Indonesia,-5.416667,102.25,Leucobryaceae,Leucobryum,sanctum
2701,gbif,2235379654,,Malaysia,4.083333,114.916667,Leucobryaceae,Leucobryum,aduncum
2702,gbif,2235379645,,Malaysia,4.083333,114.916667,Leucobryaceae,Leucobryum,sanctum
2703,gbif,2235379544,,Malaysia,3.95,114.85,Leucobryaceae,Leucobryum,javense
2704,gbif,2235079540,,Vietnam,12.182578,108.679989,Leucobryaceae,Leucobryum,
2705,gbif,2235079436,,Vietnam,12.195103,108.681199,Leucobryaceae,Leucobryum,
2706,gbif,2235079394,,Vietnam,12.182578,108.679989,Leucobryaceae,Leucobryum,
2707,gbif,2235079326,,Vietnam,12.190725,108.687311,Leucobryaceae,Leucobryum,aduncum
2708,gbif,2235079223,,Vietnam,12.189431,108.713483,Leucobryaceae,Leucobryum,
2709,gbif,2235079212,,Vietnam,12.182578,108.679989,Leucobryaceae,Leucobryum,
2710,gbif,2235079184,,Vietnam,12.189431,108.713483,Leucobryaceae,Leucobryum,
2711,gbif,2235079174,,Vietnam,12.17517,108.69917,Leucobryaceae,Leucobryum,
2712,gbif,2235079113,,Vietnam,12.182578,108.679989,Leucobryaceae,Leucobryum,javense
2713,gbif,2235079025,,Vietnam,12.185639,108.713778,Leucobryaceae,Leucobryum,humillimum
2714,gbif,2235079024,,Vietnam,16.13321,108.25371,Leucobryaceae,Leucobryum,
2715,gbif,2235079009,,Vietnam,12.22639,108.95778,Leucobryaceae,Leucobryum,
2716,gbif,2235078979,,Vietnam,12.182578,108.679989,Leucobryaceae,Leucobryum,
2717,gbif,2235078950,,Vietnam,15.77358,107.50289,Leucobryaceae,Leucobryum,
2718,gbif,2235078925,,Vietnam,12.185639,108.713778,Leucobryaceae,Leucobryum,
2719,gbif,2235078865,,Vietnam,12.187528,108.714361,Leucobryaceae,Leucobryum,javense
2720,gbif,2235078823,,Vietnam,12.190725,108.687311,Leucobryaceae,Leucobryum,javense
2721,gbif,2235078766,,Vietnam,12.18237,108.682504,Leucobryaceae,Leucobryum,
2722,gbif,2235078746,,Vietnam,12.23805,108.94639,Leucobryaceae,Leucobryum,javense
2723,gbif,2235078720,,Vietnam,12.18266,108.68004,Leucobryaceae,Leucobryum,
2724,gbif,2235078705,,Vietnam,12.190725,108.687311,Leucobryaceae,Leucobryum,javense
2725,gbif,2235078600,,Vietnam,12.03815,108.42543,Leucobryaceae,Leucobryum,aduncum
2726,gbif,2235078578,,Vietnam,12.17515,108.69898,Leucobryaceae,Leucobryum,
2727,gbif,2235078489,,Vietnam,12.195103,108.681199,Leucobryaceae,Leucobryum,
2728,gbif,2235078450,,Vietnam,12.4175,108.37528,Leucobryaceae,Leucobryum,aduncum
2729,gbif,2235078421,,Vietnam,10.43359,103.9848,Leucobryaceae,Leucobryum,
2730,gbif,2235078378,,Vietnam,15.77358,107.50289,Leucobryaceae,Leucobryum,
2731,gbif,2235078290,,Vietnam,12.195103,108.681199,Leucobryaceae,Leucobryum,javense
2732,gbif,2235078170,,Vietnam,12.187528,108.714361,Leucobryaceae,Leucobryum,
2733,gbif,2235078157,,Vietnam,12.41429,108.44709,Leucobryaceae,Leucobryum,javense
2734,gbif,2235078154,,Vietnam,12.4175,108.37528,Leucobryaceae,Leucobryum,aduncum
2735,gbif,2235078100,,Vietnam,12.41677,108.36585,Leucobryaceae,Leucobryum,
2736,gbif,2235078078,,Vietnam,12.03815,108.42543,Leucobryaceae,Leucobryum,aduncum
2737,gbif,2235078065,,Vietnam,15.88767,107.35976,Leucobryaceae,Leucobryum,javense
2738,gbif,2235078038,,Vietnam,12.19139,108.6725,Leucobryaceae,Leucobryum,
2739,gbif,2235077951,,Vietnam,12.4175,108.37528,Leucobryaceae,Leucobryum,
2740,gbif,2235077949,,Vietnam,10.38032,104.00767,Leucobryaceae,Leucobryum,
2741,gbif,2235077945,,Vietnam,15.88742,107.36007,Leucobryaceae,Leucobryum,
2742,gbif,2235077865,,Vietnam,15.86253,107.39197,Leucobryaceae,Leucobryum,
2743,gbif,2235077826,,Vietnam,12.17498,108.69932,Leucobryaceae,Leucobryum,
2744,gbif,2235077822,,Vietnam,10.38032,104.00767,Leucobryaceae,Leucobryum,
2745,gbif,2235077816,,Vietnam,12.17498,108.69932,Leucobryaceae,Leucobryum,javense
2746,gbif,2235077771,,Vietnam,15.87836,107.36447,Leucobryaceae,Leucobryum,javense
2747,gbif,2235077762,,Vietnam,12.19139,108.6725,Leucobryaceae,Leucobryum,
2748,gbif,2235077742,,Vietnam,15.86201,107.39191,Leucobryaceae,Leucobryum,
2749,gbif,2235077716,,Vietnam,12.19139,108.6725,Leucobryaceae,Leucobryum,
2750,gbif,2235077648,,Vietnam,10.24444,104.04139,Leucobryaceae,Leucobryum,
2751,gbif,2235077629,,Vietnam,12.09861,108.37417,Leucobryaceae,Leucobryum,
2752,gbif,2235077621,,Vietnam,12.67619,107.56488,Leucobryaceae,Leucobryum,
2753,gbif,2235077610,,Vietnam,12.41677,108.36585,Leucobryaceae,Leucobryum,
2754,gbif,2235077499,,Vietnam,12.11147,108.42449,Leucobryaceae,Leucobryum,javense
2755,gbif,2235077488,,Vietnam,12.67619,107.56488,Leucobryaceae,Leucobryum,
2756,gbif,2235077484,,Vietnam,12.0399,108.427,Leucobryaceae,Leucobryum,aduncum
2757,gbif,2235077460,,Vietnam,12.10768,108.42076,Leucobryaceae,Leucobryum,
2758,gbif,2235077456,,Vietnam,12.19139,108.6725,Leucobryaceae,Leucobryum,
2759,gbif,2235077401,,Vietnam,12.12596,108.9688,Leucobryaceae,Leucobryum,
2760,gbif,2235077398,,Vietnam,10.38032,104.00767,Leucobryaceae,Leucobryum,
2761,gbif,2235077397,,Vietnam,12.11147,108.42449,Leucobryaceae,Leucobryum,
2762,gbif,2235077354,,Vietnam,12.10768,108.42076,Leucobryaceae,Leucobryum,
2763,gbif,2235077301,,Vietnam,12.11147,108.42449,Leucobryaceae,Leucobryum,javense
2764,gbif,2235077259,,Vietnam,12.19139,108.6725,Leucobryaceae,Leucobryum,
2765,gbif,2235077244,,Vietnam,12.4175,108.37528,Leucobryaceae,Leucobryum,
2766,gbif,2235077138,,Vietnam,12.19139,108.6725,Leucobryaceae,Leucobryum,
2767,gbif,2235077116,,Vietnam,12.96351,107.62358,Leucobryaceae,Leucobryum,
2768,gbif,2235077088,,Vietnam,12.0975,108.38111,Leucobryaceae,Leucobryum,
2769,gbif,2235077086,,Vietnam,12.11147,108.42449,Leucobryaceae,Leucobryum,javense
2770,gbif,2235076982,,Vietnam,12.10768,108.42076,Leucobryaceae,Leucobryum,
2771,gbif,2235076980,,Vietnam,12.67619,107.56488,Leucobryaceae,Leucobryum,
2772,gbif,2235076673,,Vietnam,12.18167,108.67722,Leucobryaceae,Leucobryum,
2773,gbif,2235076617,,Vietnam,21.47831,105.64194,Leucobryaceae,Leucobryum,juniperoideum
2774,gbif,2235076569,,Vietnam,21.47831,105.64194,Leucobryaceae,Leucobryum,
2775,gbif,2235076560,,Vietnam,21.47831,105.64194,Leucobryaceae,Leucobryum,juniperoideum
2776,gbif,2235076503,,Vietnam,21.47831,105.64194,Leucobryaceae,Leucobryum,
2777,gbif,2235076346,,Vietnam,12.18117,108.68389,Leucobryaceae,Leucobryum,javense
2778,gbif,2235076343,,Vietnam,12.18117,108.68389,Leucobryaceae,Leucobryum,aduncum
2779,gbif,2235076264,,Vietnam,12.18117,108.68389,Leucobryaceae,Leucobryum,
2780,gbif,2235076070,,Vietnam,,,Leucobryaceae,Leucobryum,
2781,gbif,2235076051,,Vietnam,11.10538,107.40508,Leucobryaceae,Leucobryum,aduncum
2782,gbif,2235076049,,Vietnam,,,Leucobryaceae,Leucobryum,javense
2783,gbif,2235075904,,Vietnam,11.72545,107.71595,Leucobryaceae,Leucobryum,
2784,gbif,2029185218,,Indonesia,-6.7389,107.0111,Leucobryaceae,Leucobryum,
2785,gbif,2029180706,,Indonesia,-6.7389,107.0111,Leucobryaceae,Leucobryum,
2786,gbif,2029178700,,Indonesia,-6.7389,107.0111,Leucobryaceae,Leucobryum,
2787,gbif,2028314030,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3317035,China,29.3333333,110.5333333,Leucobryaceae,Leucobryum,bowringii
2788,gbif,2028309863,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3312765,China,29.7833333,110.1,Leucobryaceae,Leucobryum,juniperoideum
2789,gbif,2028305149,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3308166,India,,,Leucobryaceae,Leucobryum,imbricatum
2790,gbif,2028305023,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3307990,India,,,Leucobryaceae,Leucobryum,imbricatum
2791,gbif,2028300816,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3303745,China,26.4666667,114.05,Leucobryaceae,Leucobryum,juniperoideum
2792,gbif,2028298810,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3301773,China,26.5,114.0666667,Leucobryaceae,Leucobryum,juniperoideum
2793,gbif,2028279330,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3282360,China,29.7833333,110.1,Leucobryaceae,Leucobryum,juniperoideum
2794,gbif,2028271896,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3274843,China,29.3,110.4166667,Leucobryaceae,Leucobryum,juniperoideum
2795,gbif,2028257733,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3260727,China,24.9666667,112.9333333,Leucobryaceae,Leucobryum,boninense
2796,gbif,2028245967,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3248923,China,29.3166667,110.4166667,Leucobryaceae,Leucobryum,javense
2797,gbif,2028239351,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3242358,China,26.4666667,114.05,Leucobryaceae,Leucobryum,javense
2798,gbif,2028235428,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3238442,China,26.4666667,114.05,Leucobryaceae,Leucobryum,bowringii
2799,gbif,2028222937,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3225892,China,29.3166667,110.45,Leucobryaceae,Leucobryum,chlorophyllosum
2800,gbif,2028189978,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3192949,China,24.95,111,Leucobryaceae,Leucobryum,bowringii
2801,gbif,2028186330,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3189307,China,24.9666667,111.0333333,Leucobryaceae,Leucobryum,juniperoideum
2802,gbif,2028157061,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3159976,China,24.9666667,112.9166667,Leucobryaceae,Leucobryum,juniperoideum
2803,gbif,2028148833,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3151728,Malaysia,,,Leucobryaceae,Leucobryum,
2804,gbif,2028078610,,Indonesia,-7.3614,110.3997,Leucobryaceae,Leucobryum,
2805,gbif,2013056365,,Malaysia,,,Leucobryaceae,Leucobryum,
2806,gbif,2012822151,,Vietnam,12.0463,108.4358,Leucobryaceae,Leucobryum,javense
2807,gbif,2012822150,,Vietnam,12.0397,108.4269,Leucobryaceae,Leucobryum,scalare
2808,gbif,2012822146,,Vietnam,12.0463,108.4358,Leucobryaceae,Leucobryum,javense
2809,gbif,2012822144,,Vietnam,12.0397,108.4269,Leucobryaceae,Leucobryum,scalare
2810,gbif,2012822143,,Vietnam,12.0397,108.4269,Leucobryaceae,Leucobryum,scalare
2811,gbif,2012822142,,Vietnam,12.0463,108.4358,Leucobryaceae,Leucobryum,javense
2812,gbif,2012822135,,Vietnam,12.0463,108.4358,Leucobryaceae,Leucobryum,javense
2813,gbif,2012822133,,Vietnam,12.0397,108.4269,Leucobryaceae,Leucobryum,scalare
2814,gbif,2012822088,,Vietnam,12.0397,108.4269,Leucobryaceae,Leucobryum,scalare
2815,gbif,2012822085,,Vietnam,12.0397,108.4269,Leucobryaceae,Leucobryum,scalare
2816,gbif,2012822081,,Vietnam,12.0397,108.4269,Leucobryaceae,Leucobryum,scalare
2817,gbif,1999232505,,Singapore,,,Leucobryaceae,Leucobryum,sanctum
2818,gbif,1999150501,,Indonesia,,,Leucobryaceae,Leucobryum,juniperoideum
2819,gbif,1999104967,,Philippines,,,Leucobryaceae,Leucobryum,arfakianum
2820,gbif,1999070185,,Philippines,,,Leucobryaceae,Leucobryum,scalare
2821,gbif,1999014854,,Singapore,,,Leucobryaceae,Leucobryum,sanctum
2822,gbif,1998972091,,Singapore,,,Leucobryaceae,Leucobryum,sanctum
2823,gbif,1998749981,,Singapore,,,Leucobryaceae,Leucobryum,aduncum
2824,gbif,1998686670,,Singapore,,,Leucobryaceae,Leucobryum,aduncum
2825,gbif,1998567983,,India,,,Leucobryaceae,Leucobryum,imbricatum
2826,gbif,1998366518,,Singapore,,,Leucobryaceae,Leucobryum,sanctum
2827,gbif,1990714606,,Japan,,,Leucobryaceae,Leucobryum,boninense
2828,gbif,1990711418,,Japan,36,138,Leucobryaceae,Leucobryum,juniperoideum
2829,gbif,1989598280,,China,,,Leucobryaceae,Leucobryum,glaucum
2830,gbif,1989170427,,Japan,,,Leucobryaceae,Leucobryum,scabrum
2831,gbif,1988725869,,India,,,Leucobryaceae,Leucobryum,imbricatum
2832,gbif,1987933752,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4109625,Indonesia,6.705,106.6143,Leucobryaceae,Leucobryum,javense
2833,gbif,1987933483,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3955824,China,,,Leucobryaceae,Leucobryum,juniperoideum
2834,gbif,1987930608,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3956025,China,,,Leucobryaceae,Leucobryum,bowringii
2835,gbif,1987930516,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3955972,China,,,Leucobryaceae,Leucobryum,bowringii
2836,gbif,1987930435,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4109153,Japan,26.66,128.23,Leucobryaceae,Leucobryum,javense
2837,gbif,1987926380,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3989022,China,,,Leucobryaceae,Leucobryum,juniperoideum
2838,gbif,1987924679,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3981406,Philippines,,,Leucobryaceae,Leucobryum,chlorophyllosum
2839,gbif,1987922874,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3957243,China,,,Leucobryaceae,Leucobryum,bowringii
2840,gbif,1987922732,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4109365,China,29.4,110.5,Leucobryaceae,Leucobryum,juniperoideum
2841,gbif,1987920173,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3955428,China,,,Leucobryaceae,Leucobryum,juniperoideum
2842,gbif,1987917344,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3936139,Taiwan,,,Leucobryaceae,Leucobryum,bowringii
2843,gbif,1987916559,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3962894,China,,,Leucobryaceae,Leucobryum,juniperoideum
2844,gbif,1987909803,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3954883,China,,,Leucobryaceae,Leucobryum,juniperoideum
2845,gbif,1987909123,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3961869,Philippines,,,Leucobryaceae,Leucobryum,bowringii
2846,gbif,1987908897,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3957183,Taiwan,24.8,121.7,Leucobryaceae,Leucobryum,juniperoideum
2847,gbif,1987899696,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3955214,China,,,Leucobryaceae,Leucobryum,bowringii
2848,gbif,1987893568,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3954732,China,,,Leucobryaceae,Leucobryum,bowringii
2849,gbif,1987891515,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4109364,China,24.9,113,Leucobryaceae,Leucobryum,juniperoideum
2850,gbif,1987890108,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4565532,Singapore,,,Leucobryaceae,Leucobryum,scalare
2851,gbif,1987889262,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3954853,China,,,Leucobryaceae,Leucobryum,bowringii
2852,gbif,1987888354,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3954855,China,,,Leucobryaceae,Leucobryum,juniperoideum
2853,gbif,1987887255,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3945998,Taiwan,,,Leucobryaceae,Leucobryum,javense
2854,gbif,1987885128,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3932345,Taiwan,,,Leucobryaceae,Leucobryum,juniperoideum
2855,gbif,1987884447,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3974374,Philippines,,,Leucobryaceae,Leucobryum,scalare
2856,gbif,1987881151,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4564905,Japan,24.34,123.841,Leucobryaceae,Leucobryum,scaberulum
2857,gbif,1987876191,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3962893,China,,,Leucobryaceae,Leucobryum,juniperoideum
2858,gbif,1987875373,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3954813,China,,,Leucobryaceae,Leucobryum,bowringii
2859,gbif,1987875289,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4109572,Taiwan,,,Leucobryaceae,Leucobryum,scaberulum
2860,gbif,1987875160,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3962910,Malaysia,,,Leucobryaceae,Leucobryum,sumatranum
2861,gbif,1987874911,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4109387,China,25,111,Leucobryaceae,Leucobryum,chlorophyllosum
2862,gbif,1987871834,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3954966,China,,,Leucobryaceae,Leucobryum,bowringii
2863,gbif,1987870436,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3935998,Philippines,,,Leucobryaceae,Leucobryum,scalare
2864,gbif,1987870079,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3991984,South Korea,,,Leucobryaceae,Leucobryum,juniperoideum
2865,gbif,1987868471,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3955434,China,,,Leucobryaceae,Leucobryum,scabrum
2866,gbif,1987867553,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3954368,China,,,Leucobryaceae,Leucobryum,juniperoideum
2867,gbif,1987864735,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3962952,India,,,Leucobryaceae,Leucobryum,scalare
2868,gbif,1987863245,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3936111,Taiwan,,,Leucobryaceae,Leucobryum,juniperoideum
2869,gbif,1987861237,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4563380,Malaysia,,,Leucobryaceae,Leucobryum,javense
2870,gbif,1987860988,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3936140,Taiwan,,,Leucobryaceae,Leucobryum,juniperoideum
2871,gbif,1987858535,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3955031,China,,,Leucobryaceae,Leucobryum,scabrum
2872,gbif,1987855406,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3945526,Taiwan,,,Leucobryaceae,Leucobryum,juniperoideum
2873,gbif,1987853245,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3946185,Taiwan,,,Leucobryaceae,Leucobryum,javense
2874,gbif,1987853205,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4109243,Japan,26.6,-128,Leucobryaceae,Leucobryum,scaberulum
2875,gbif,1987851733,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4014414,Malaysia,,,Leucobryaceae,Leucobryum,javense
2876,gbif,1987846737,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3962929,Taiwan,,,Leucobryaceae,Leucobryum,scaberulum
2877,gbif,1987845355,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3962879,India,,,Leucobryaceae,Leucobryum,juniperoideum
2878,gbif,1987844602,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3945995,Taiwan,,,Leucobryaceae,Leucobryum,javense
2879,gbif,1987840751,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3945529,Taiwan,,,Leucobryaceae,Leucobryum,juniperoideum
2880,gbif,1987839925,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3955938,China,,,Leucobryaceae,Leucobryum,juniperoideum
2881,gbif,1987839739,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4022370,Japan,26.7,128.2,Leucobryaceae,Leucobryum,bowringii
2882,gbif,1987839182,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3945972,Taiwan,,,Leucobryaceae,Leucobryum,scaberulum
2883,gbif,1987835218,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3962951,India,,,Leucobryaceae,Leucobryum,scalare
2884,gbif,1987833357,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3988893,China,,,Leucobryaceae,Leucobryum,juniperoideum
2885,gbif,1987831714,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4014429,Japan,33.3,131.2,Leucobryaceae,Leucobryum,scabrum
2886,gbif,1987828427,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3933498,Philippines,,,Leucobryaceae,Leucobryum,javense
2887,gbif,1987828241,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3954716,China,,,Leucobryaceae,Leucobryum,juniperoideum
2888,gbif,1987822400,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3962878,Taiwan,,,Leucobryaceae,Leucobryum,juniperoideum
2889,gbif,1987821090,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4560549,Indonesia,-6.704955,106.61434,Leucobryaceae,Leucobryum,javense
2890,gbif,1987820953,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4109389,China,26.5,114,Leucobryaceae,Leucobryum,juniperoideum
2891,gbif,1987819327,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3954710,China,,,Leucobryaceae,Leucobryum,
2892,gbif,1987818975,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3960305,Philippines,,,Leucobryaceae,Leucobryum,sanctum
2893,gbif,1987818747,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4024282,Japan,33.8,135.7,Leucobryaceae,Leucobryum,scabrum
2894,gbif,1987811334,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3962129,China,,,Leucobryaceae,Leucobryum,javense
2895,gbif,1987811240,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3962871,India,,,Leucobryaceae,Leucobryum,juniperoideum
2896,gbif,1987810429,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3945601,Taiwan,,,Leucobryaceae,Leucobryum,juniperoideum
2897,gbif,1987808779,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3962922,Philippines,,,Leucobryaceae,Leucobryum,sanctum
2898,gbif,1987808474,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3957150,Taiwan,24.8,121.7,Leucobryaceae,Leucobryum,bowringii
2899,gbif,1987799221,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3962954,Philippines,,,Leucobryaceae,Leucobryum,scalare
2900,gbif,1987799093,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4109508,Russia,49.7,111,Leucobryaceae,Leucobryum,juniperoideum
2901,gbif,1987796448,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3946136,Taiwan,,,Leucobryaceae,Leucobryum,juniperoideum
2902,gbif,1987794527,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4109362,China,30,110.6,Leucobryaceae,Leucobryum,juniperoideum
2903,gbif,1987792457,https://bryophyteportal.org/portal/collections/individual/index.php?occid=4109573,Malaysia,4.47,101.37,Leucobryaceae,Leucobryum,sumatranum
2904,gbif,1987791655,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3988895,China,,,Leucobryaceae,Leucobryum,scabrum
2905,gbif,1987788103,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3954854,China,,,Leucobryaceae,Leucobryum,scabrum
